Feature-1,Feature-2,Feature-3,Feature-4,Feature-5,Feature-6,Feature-7,Feature-8,Feature-9,Feature-10,Feature-11,Feature-12,Feature-13,Feature-14,Feature-15,Feature-16,Feature-17,Feature-18,Feature-19,Group
0.002136189,0.004270858,-22.125153,-51.487595,-2.957348,8.333931,16.567308,-10.46944,-7.882892,15.036222,18.508924,-15.061073,-10.309385,30.851374,2003.508667,4840323,-2.17E-09,0.06233304,0.967741907,1
0.002183483,0.004261695,-27.938513,-50.33256,37.91068,-33.34113,-11.813058,5.989226,22.846247,15.654259,46.992153,24.808958,-13.205015,-14.945087,2698.133301,3484169.5,-1.50E-09,0.108447678,4.546218395,2
0.002012388,0.005670947,-5.295099,-14.28581,6.802422,11.197191,18.430206,17.173061,24.66279,-18.203123,-12.3715315,14.233507,57.565384,17.611486,1917.91748,3845744.5,-1.53E-09,0.073194712,1.868055582,2
0.002177459,0.007001515,47.76589,-57.768867,27.8627,-17.084143,-33.082447,-12.43071,8.154889,1.806454,-0.020623364,-0.6187425,23.225464,40.499954,1744.942993,2705259.5,-1.77E-09,0.055975091,5.4383564,2
0.003217335,0.005418209,39.763386,-69.48077,24.594952,-12.588066,-42.02739,-13.043734,4.413391,-3.6128392,12.360139,28.737389,44.161705,47.996864,1214.541992,3668273.75,-4.08E-09,0.037779726,4.906779766,2
0.002388224,0.006318925,-21.631226,-19.967945,5.7314596,6.0661693,13.184046,18.462408,20.925095,-15.570253,-19.09619,21.001257,59.616714,22.867828,2361.276855,3792677.5,-1.74E-09,0.090996236,2.125,2
0.002194431,0.009209325,111.34915,-23.784979,20.926065,-8.101099,-9.571547,1.1178921,-4.3640084,-8.479907,-1.1392877,-0.9200335,2.4503672,-0.7350336,1262.95105,3195996.25,-2.13E-09,0.03961568,8.810126305,2
0.002918786,0.00592006,-31.605537,-52.48177,14.247057,-18.189754,-1.8149693,0.32371145,15.597034,41.496212,30.948906,19.132761,-9.442509,-30.645283,2344.562744,3569594,-2.53E-09,0.090716019,4.446601868,2
0.003006224,0.006585576,-38.66723,-35.56813,-7.5138063,-11.906356,22.105703,11.57957,28.491865,-9.492023,-36.00832,-31.200424,24.67269,56.481403,2470.161377,3965326,-2.84E-09,0.084203258,2.965517282,2
0.002940862,0.009776804,4.2874565,-30.97377,8.240865,8.405093,20.736914,4.1873584,0.8019251,-25.192627,19.998121,49.6445,-3.744043,-26.611609,2138.34668,3975524.75,-2.65E-09,0.070222743,2.257352829,2
0.003815637,0.010909383,53.64389,-100.754105,14.229873,-4.718775,-12.613688,-22.450294,-8.699615,-9.4971,1.7040089,-2.7629862,-9.0974045,9.563202,1817.177856,3363118,-4.49E-09,0.074745268,7.849397659,2
0.003725636,0.010630502,63.47295,-40.149433,2.4831135,-7.660295,-6.989672,-12.306882,-16.991438,-20.20942,-15.764734,-3.8067238,5.6584716,8.34218,906.3598633,3922500.5,-5.93E-09,0.028676061,6.221428394,2
0.003413147,0.006080045,121.861145,-45.365585,-1.4990293,-25.038681,-27.681595,-9.439304,-11.038598,-17.369066,-11.26123,0.3769426,6.45154,1.0847112,615.2824097,3151516,-5.21E-09,0.01736342,5.411347389,2
0.003283808,0.010354194,47.759575,-84.91472,1.8369343,-5.871971,-3.5413039,-14.418211,-5.936735,-5.263032,0.6548106,-2.8301847,-2.185679,8.990482,1586.364258,3492965,-3.93E-09,0.060253907,5.928571224,2
0.004866766,0.008498256,135.8231,-71.72874,5.2225904,-30.038605,-27.673002,-15.506725,-8.876809,-16.735954,-17.512333,6.274751,25.268353,16.613138,707.8274536,3185106.5,-7.82E-09,0.020621607,9.046609879,2
0.004920222,0.01592919,105.742584,-89.8875,-7.076455,-2.9904153,8.383904,-2.0599756,-9.453795,-20.436657,-18.69904,9.556476,22.308311,6.9689503,1188.191528,2865662.75,-6.98E-09,0.059470538,8.900928497,2
0.003800905,0.009433841,-32.724533,-45.805603,20.595963,-3.8078442,10.610525,-4.004071,-0.36740223,15.274608,33.37711,32.940968,34.949886,14.8831625,2217.883057,3711086.75,-3.93E-09,0.077885173,5.565371037,2
0.004206944,0.007029075,19.45179,-57.9732,4.51627,-17.398687,5.257178,-1.8020618,17.032999,-7.244408,-2.6038232,35.814537,60.542877,16.186922,1650.917358,3384291.25,-5.37E-09,0.046200402,5.348684311,2
0.002604411,0.006018044,74.500015,-58.79834,12.76149,-5.785489,-18.272434,-17.705292,-12.82857,-6.1869006,-1.8888428,1.2378718,7.622363,7.740966,1175.867554,3228876.75,-2.98E-09,0.036771335,6.352564335,2
0.003178538,0.007177824,37.407764,-41.62576,11.76628,-18.039106,-13.983961,10.167523,7.3464937,5.155283,29.095293,43.220695,36.962685,0.18791045,1289.485107,3294509.25,-4.13E-09,0.049458165,3.39516139,2
0.002835656,0.005748344,72.47113,-54.68656,7.323032,-6.161314,-3.1097915,-5.1887174,-3.425098,-2.333239,-0.06744992,-6.3026757,-2.4204361,10.476723,1017.61676,3729608,-3.62E-09,0.030101465,6.641509533,2
0.004422363,0.007936175,2.3087277,-83.4684,17.97911,-11.874939,-21.911173,-21.907179,-11.516016,5.6088796,-4.185703,22.337992,34.162003,41.789875,1889.949097,3450070,-5.53E-09,0.078642957,6.707182407,2
0.004292796,0.006926674,9.6448145,-86.13809,11.110506,-13.456073,-17.019125,-33.694145,-14.640772,6.5934463,5.850175,25.045952,39.16982,41.674698,1599.593384,3352259.5,-5.55E-09,0.071362637,6.363013744,2
0.003207417,0.008949507,34.65375,-53.261906,24.198574,-30.809746,-21.863733,-2.6605172,5.8163505,12.671345,22.94897,41.58687,41.244804,39.729633,1581.522583,3083160,-3.63E-09,0.05138221,4.803418636,2
0.002944385,0.006010896,76.30057,-60.035664,8.259297,-8.375639,-13.357696,-9.062054,-3.900971,-10.483422,-4.3848486,-5.429574,-7.915859,8.979746,1132.992554,3138150.5,-3.62E-09,0.0312801,7.006849289,2
0.00408851,0.010854429,53.76313,-98.061745,10.4165535,-3.9656408,-18.182295,-21.539047,-16.694523,-10.184868,5.0916324,-5.6861515,-12.832821,6.684768,1649.916992,2952122,-5.11E-09,0.072236128,7.885906219,2
0.00480513,0.01121145,141.19241,-69.56277,2.6933718,-29.592655,-15.768473,-23.614103,-15.125795,-9.009776,-5.2594085,10.907724,12.174333,9.073738,909.2623901,2574120.25,-7.25E-09,0.034124292,12.21008396,2
0.003480452,0.005670346,68.03396,-73.40618,-7.542628,-21.632668,-24.039513,-21.5751,-31.272255,-28.053017,-20.01716,8.766359,31.951246,22.304125,766.3468628,3545878.75,-4.41E-09,0.019548204,4.895833492,2
0.003668372,0.005720499,60.808056,-71.930145,-9.292987,-9.154122,-7.2649374,-24.01581,-22.564495,-18.91972,-17.15116,9.182372,26.825933,15.505607,1037.790039,3682736,-5.34E-09,0.020240961,4.540697575,2
0.002030902,0.007048212,24.105396,-41.9558,22.80695,-11.635208,-7.788207,-1.5076382,3.409757,12.061021,17.236086,26.375307,35.423203,35.075813,1724.053711,3241437.5,-1.63E-09,0.062418621,4.012820721,2
0.003071923,0.010891821,-2.2089176,-32.445393,18.389338,5.7174077,22.4495,4.475481,23.395245,-15.296944,-20.035318,19.884678,67.20051,27.385376,2304.278564,3508700,-2.47E-09,0.097620837,2.396946669,2
0.003638866,0.006476366,121.781975,-56.051308,-1.0325636,-22.60907,-20.57327,-7.6976204,-11.953501,-18.70292,-6.220918,-3.224944,-2.589755,10.953321,913.9224854,3535170.75,-5.49E-09,0.027356271,9.264957428,2
0.002056174,0.004349078,-37.29666,-38.11892,32.330753,-32.54735,-5.194916,21.096289,14.029002,31.584158,11.945615,13.665207,-13.637193,-41.07502,2905.790283,3223826.5,-1.27E-09,0.118515283,4.421052456,2
0.004279781,0.012666272,-4.350596,-30.02665,-1.7386227,12.768515,23.429096,-0.559846,-12.074037,-21.212164,10.189401,38.842922,-5.4779735,-24.270412,1894.966675,4778233.5,-5.48E-09,0.062333722,2.313513517,2
0.002652867,0.008242692,-27.257355,-32.19992,1.5032477,-13.390115,6.614956,20.642122,25.61925,10.292665,-12.839484,-22.946814,-27.917114,32.220238,2181.774902,4312281,-2.27E-09,0.091588117,3.521739244,2
0.002909576,0.009296921,-18.914515,-43.912193,35.40719,-10.363481,-6.627727,0.5872748,18.315443,8.1260805,22.334309,24.915173,11.963407,-17.077803,2792.155762,2927191.75,-1.92E-09,0.118696883,5.233108044,2
0.002192512,0.004187171,-25.084255,-42.519867,5.7625155,7.1818123,0.96169055,-6.5426507,6.4236417,-2.163899,5.350332,16.88441,12.660162,-5.2574472,2050.990234,3414589.25,-1.71E-09,0.077108003,3.127388477,2
0.003070661,0.00652118,71.800766,-44.83402,18.740335,-9.325804,-17.498493,-6.768442,-11.806416,-16.52419,-3.9089243,-4.3795223,3.0671172,19.892761,1012.955994,3801322.5,-4.29E-09,0.018202744,6.142857075,2
0.00265883,0.0116146,-18.870035,-25.012074,7.1522164,5.7008595,19.568487,16.234735,0.6005688,-23.072565,-16.361986,23.83755,50.135017,-13.015993,2627.586182,4224405,-1.98E-09,0.114791304,2.222222328,2
0.003480717,0.006699768,36.35995,-66.97402,22.909618,-21.898445,-31.49035,-8.3368635,-7.4906435,3.254823,15.74477,18.94598,40.975094,50.9326,1250.548462,3583176.25,-4.50E-09,0.027105663,6.024793625,2
0.003574425,0.007180367,-30.39436,-34.52393,-2.7372088,-3.774009,14.344185,-7.333648,19.354055,20.51062,-1.5419822,-25.57452,-19.167442,1.0655427,2117.534912,4575595.5,-3.82E-09,0.072829023,3.686813116,2
0.003611154,0.011695932,-9.963795,-23.681965,11.437755,-10.418107,21.436682,17.889137,-4.823573,-20.83812,-17.343485,67.58095,23.137032,-20.391472,2736.950195,4217579,-3.38E-09,0.119360998,2.49557519,2
0.002688986,0.007328551,110.429436,-15.689292,14.033247,-9.390416,-15.168676,-6.560093,-8.498996,-18.993418,-12.61653,2.7301457,7.726637,0.7952956,703.3842773,3020651.25,-3.62E-09,0.029003907,5.364102364,2
0.001815762,0.00433021,-21.368214,-18.985256,23.188622,-18.465767,0.6801855,23.369516,11.765716,23.632868,22.241852,7.3916187,-4.3981605,-26.247044,2351.810547,4338599.5,-1.18E-09,0.070404239,3.478787899,2
0.003833955,0.011361618,77.48422,-105.7699,10.212821,2.65688,-13.980997,-9.407514,-11.808106,-19.360476,-18.189098,-12.637061,23.809086,17.83149,2034.489502,2507976.25,-3.82E-09,0.095958821,10.94082832,2
0.001862304,0.003842542,-13.682911,-27.016705,18.829113,-15.415873,-6.8983903,3.3492332,25.090124,16.120834,38.132442,23.724499,-12.452966,-7.3661146,2010.801758,4009710,-1.42E-09,0.063762464,3.355263233,2
0.003326759,0.008870109,59.58183,-43.034534,9.03143,0.43113837,-9.1211195,-20.653402,-18.211943,-14.108664,-8.679442,-6.17399,4.1409917,4.3328376,991.8685303,4241826,-4.75E-09,0.029696377,5.766233921,2
0.00275978,0.005081723,70.9905,-47.215496,18.09641,-7.0179105,-17.444403,-10.639541,-6.721959,-17.03277,-14.698056,-2.9878528,11.305821,17.636677,938.4789429,3674036.75,-3.58E-09,0.019447729,5.638157845,2
0.003717325,0.006859245,-6.375859,-20.004017,-6.1081786,-14.533184,25.074066,22.555637,37.213894,-4.6087437,-29.020128,-20.402428,27.223234,70.907936,1656.195801,4546456,-5.08E-09,0.04417159,2.804877996,2
0.002539519,0.005688202,-30.146235,-34.35953,4.885164,-3.966074,13.4936905,2.4531558,29.51908,13.7955675,-40.520103,-28.195017,1.5377659,54.581135,2148.142334,3750204,-2.04E-09,0.086749412,3.284883738,2
0.003510257,0.009510963,119.031715,-66.54745,8.873565,-6.4934907,-15.926119,-13.103845,-5.580055,-25.841196,-13.475148,1.8198826,13.58906,2.733001,1029.495728,2781759.25,-3.86E-09,0.044755209,9.082666397,2
0.003574368,0.006452999,14.616671,-70.588036,31.91465,-42.52223,-24.176037,-11.035678,-0.09954544,9.405537,20.910007,43.928806,48.411186,31.241495,1991.229736,3173070.75,-3.56E-09,0.059469156,6.832669258,2
0.003295407,0.009366975,62.984917,-37.856308,8.819165,-8.954632,-4.0599275,-7.1241894,-5.1696157,-16.615562,-18.71081,4.9096704,15.05707,1.5945922,1152.327759,4184027.5,-4.40E-09,0.032116637,6.08900547,2
0.003587143,0.007126814,-39.18257,-42.429222,-5.92359,-6.4134693,7.5171003,-4.0204473,20.97392,18.403822,-5.128107,-25.056612,-27.9921,3.8169835,2216.870117,4178581.25,-3.53E-09,0.078070745,4.099415302,2
0.002587274,0.017302299,-6.5166636,-20.02413,18.652464,5.008233,11.031868,19.18433,2.1935027,-12.772762,-7.391173,37.213093,39.666637,-9.498382,3286.112549,3510012.75,-1.45E-09,0.154918686,2.534693956,2
0.003624666,0.006151145,60.37491,-67.44596,-6.8755636,-25.89852,-14.960985,-22.013304,-23.467758,-30.850597,-20.653502,14.509312,24.408827,21.76166,810.9717407,3570704.25,-5.08E-09,0.018764468,4.451851845,2
0.003140612,0.005989434,30.734589,-65.649345,18.391161,-20.959133,-24.009571,5.9175234,0.49684608,-9.932277,35.400063,35.485672,29.54769,39.95609,1563.362061,3297793,-3.46E-09,0.057792373,5.251908302,2
0.002375604,0.011459715,57.570724,-46.45934,20.62153,-7.929712,-9.08423,-4.56563,6.9456306,2.1560974,1.5074652,0.38722265,26.63651,33.511993,1487.984009,3249682.25,-2.16E-09,0.050660808,6.019999981,2
0.002196192,0.005669367,-9.273171,-16.12995,13.27811,-0.9871127,23.773552,21.671087,21.8404,5.438166,-24.562954,-8.1509,40.169273,61.605164,1808.224121,3909224.25,-1.89E-09,0.068620749,2.31764698,2
0.003187223,0.004608163,-28.36742,-60.13676,16.321392,-18.17176,-5.8699584,-10.737522,6.876243,17.66028,21.798407,18.042543,6.3181086,-11.308572,2252.83252,2851841.5,-2.87E-09,0.097455509,5.283333302,2
0.002661226,0.006376039,24.632423,-78.00547,25.240171,-14.297626,-26.686357,3.0357637,-1.3254395,1.4833267,29.552465,33.77752,30.834902,19.001093,2385.918457,2925389.75,-2.18E-09,0.079989344,5.336363792,2
0.002983441,0.005613656,110.13259,-32.71085,9.95857,-14.331748,-14.862478,4.5523458,-2.590334,-10.8007,-0.52968436,-4.8247147,0.9489948,9.258591,787.8764648,3731682.5,-4.31E-09,0.018337995,7.284023762,2
0.002662929,0.00729353,-20.632391,-26.782259,3.572242,-15.178704,7.538536,23.13842,28.428259,3.49104,-6.9216523,-27.454582,-26.549337,32.95716,2405.810059,3963024.5,-2.35E-09,0.077650003,3.367347002,2
0.002898867,0.006652587,70.683136,-52.37381,25.311798,-10.451953,-16.48781,-7.2428555,-9.137733,-14.147698,-7.0882864,-0.24205336,8.600102,17.988226,1152.036255,3555408.5,-3.48E-09,0.037970293,6.796052456,2
0.002913392,0.004638653,93.28326,-44.449417,7.3880816,-17.677439,-25.557472,-9.98686,-12.677275,-16.579607,-6.527914,-8.643699,-16.166073,-7.2211905,580.269043,3678384,-4.17E-09,0.011099138,5.006896496,2
0.003478138,0.009255155,-21.285599,-28.542637,2.3743439,-22.69849,8.1233,19.672438,28.739288,6.1836395,-17.363348,-15.857499,-30.904968,39.074867,2180.633057,4421614.5,-3.71E-09,0.100970544,3.760273933,2
0.003027498,0.007224343,66.34168,-62.573727,15.606978,-14.836662,-18.649946,-10.162713,-8.7705,-17.605598,-5.3474526,-1.7865647,6.061827,17.31247,1298.386353,3560610.75,-3.68E-09,0.040471435,6.984732628,2
0.003232929,0.006012067,108.21976,-41.44501,-0.014277666,-18.98864,-24.825916,-10.256547,-10.763057,-14.083305,-9.232239,-5.98309,5.9871297,7.8083043,663.8933716,3866262,-5.06E-09,0.016120357,5.565217495,2
0.002721325,0.007858868,99.801834,-24.215345,13.87804,-14.458828,-17.572859,-7.0627785,-15.302848,-23.850386,-11.709429,2.1897285,6.759936,-2.0603557,877.1626587,2949843.75,-3.42E-09,0.036254883,6,2
0.002893746,0.008575588,-6.083754,-36.139606,11.312295,3.3948963,3.998069,26.510231,5.135243,-5.3018026,-24.573282,-24.77361,43.17897,52.73091,2318.751953,3563682.25,-2.60E-09,0.085922971,2.839285612,2
0.003077772,0.006807528,86.95777,-69.617874,9.876408,-7.156074,-14.726022,-18.744564,-18.39563,-17.394129,-0.66682345,-5.0954585,7.7251077,15.401316,1218.179932,2914994.75,-3.61E-09,0.038693495,7.358778477,2
0.001526422,0.006095803,-3.6108236,-15.498289,23.361206,-0.14136918,7.1546926,21.065458,7.9624023,-10.938398,-8.879159,47.00748,21.592896,-18.069353,2666.298584,3661394.75,-7.38E-10,0.108361162,1.839694619,2
0.004335671,0.011411624,20.689209,-36.12561,-7.040858,7.300459,29.543821,-7.361766,-9.010652,-22.075592,10.877062,37.790302,-5.2805576,-14.553818,1729.682739,4380232.5,-5.44E-09,0.064912811,2.369369268,2
0.003636846,0.007756389,115.39375,-55.689373,12.036787,-29.126942,-32.47974,-10.5578985,-7.6015334,-12.0081,-1.7993711,-5.2114415,-12.670383,-8.156036,862.8771362,2688075.75,-4.92E-09,0.025637005,9.559633255,2
0.003360108,0.006714823,57.23495,-67.600525,13.83415,-10.558923,-24.552738,-16.858488,-12.808906,-22.627207,4.6605473,6.4899616,13.994189,32.572727,1026.053345,3629549,-4.47E-09,0.032345656,6.219511986,2
0.002846221,0.006796195,18.5068,-68.20969,24.822285,-2.706659,-18.184324,5.3128076,-2.0180047,9.073544,27.479696,30.881666,25.644468,17.240778,2121.475586,3508089.75,-2.62E-09,0.068527102,4.908396721,2
0.002228775,0.005715914,61.167236,-61.72219,11.351376,0.9676905,-11.902584,-13.747702,-8.797801,-7.3160367,0.28652242,1.6732398,14.8970175,27.19895,1218.089478,3095590.5,-2.41E-09,0.040045705,5.21768713,2
0.00330451,0.008407024,-0.045971736,-88.00542,28.488647,-7.3495936,-15.988766,-6.880488,-5.487253,-6.5170035,-12.892761,3.4091368,43.613945,35.80741,2418.540039,2946079.75,-2.80E-09,0.092548944,8.739463806,2
0.002387234,0.004690633,-11.783862,-34.712086,15.644859,-9.877459,3.6892774,3.1255538,12.242109,42.013554,20.626875,16.947922,-2.9374743,-19.073381,1823.258911,3697548,-2.15E-09,0.069061868,3.47096777,2
0.00443944,0.010138871,136.433,-82.32348,-4.8597493,-32.290043,-6.151069,0.7283226,-4.0280294,-21.736217,-21.287453,-6.4743085,-1.8883537,-5.4817934,941.526001,2548376.5,-5.93E-09,0.045801856,9.860805511,2
0.003234991,0.006146379,38.183388,-72.05353,20.464224,-4.0311785,-21.76397,-6.0689645,5.466076,-7.1732965,8.524274,11.490322,29.534006,41.383312,1274.955078,3530277.25,-4.06E-09,0.044176407,5.687022686,2
0.002672922,0.005609264,-44.943558,-42.049137,17.44657,-12.0381155,6.074141,1.1028253,-3.3507802,2.8620012,20.450823,1.9622152,21.333336,5.1589847,2633.146729,3809611.75,-2.00E-09,0.10359396,4.935828686,2
0.005057064,0.01020505,122.80138,-62.51684,27.403954,-30.984287,-16.865393,-40.346214,-29.662407,-21.080868,-9.388962,-5.9540253,-8.765662,-4.646029,530.7157593,2798213.25,-7.56E-09,0.012950385,7.808955193,2
0.004063564,0.008630375,-13.364688,-32.135925,-5.047083,-16.189503,25.5718,26.338474,17.785452,-2.9592311,-31.771463,-24.683683,20.24145,54.79948,1873.816406,4395608.5,-5.25E-09,0.047348835,3.029585838,2
0.001631505,0.00522435,-22.292217,-13.683859,18.348974,-6.013593,21.804121,5.6505647,25.234032,21.929176,-7.572368,-20.722223,14.238973,39.130264,2365.924316,4551961.5,-1.02E-09,0.105341375,2.440993786,2
0.004343288,0.011901762,19.425406,-64.36714,24.043959,-21.34377,-13.811057,3.0049524,-16.543001,-4.6840515,31.432129,23.172342,46.001247,35.472836,2008.946533,3580330.5,-5.18E-09,0.087562352,6.898648739,2
0.003865227,0.008916387,15.5664425,-79.63095,16.975286,-17.070353,-15.9935465,13.283747,6.4047403,-11.378096,-12.351673,10.11521,28.461489,45.754303,2202.020508,3061188,-4.03E-09,0.069714263,8.103053093,2
0.002022966,0.007093668,-18.918303,-27.754375,5.7300386,-2.7581134,2.3620343,15.339559,25.61365,6.7878585,-6.343798,-18.16961,-24.835497,31.404848,2147.940918,4356322.5,-1.42E-09,0.084488511,2.727272749,2
0.002532017,0.00652101,62.474903,-49.5046,16.15617,3.6810143,-11.306092,-18.384424,-4.198822,-11.176632,-6.105604,7.1756406,17.391752,28.688665,1107.294922,2826152,-2.88E-09,0.045316998,5.131578922,2
0.003241507,0.008465047,-14.707552,-37.86174,22.896336,-5.142483,11.8045435,0.002571934,18.505285,16.401407,38.69933,7.4883766,6.1353755,-17.78402,2175.067139,3873177.75,-3.00E-09,0.065906025,4.50764513,2
0.0038225,0.007146306,27.968523,-78.05719,9.336448,-19.64782,-13.509346,-25.870338,-16.099766,-5.828755,9.825346,-16.2124,32.15119,48.007946,1862.715454,3189136.5,-4.23E-09,0.073230281,8.420731544,2
0.003340914,0.013888001,-9.508628,-34.123135,8.709577,-2.421563,17.822123,13.783,-0.12818749,-23.377226,-20.785242,24.26916,49.368855,-7.3615494,2680.897461,3859904.25,-2.93E-09,0.108322144,2.375,2
0.002758194,0.006523989,22.18435,-52.802353,22.730253,-22.271482,-12.091674,11.775236,-0.41192883,22.30667,27.314877,22.581114,24.02956,-8.649708,2163.653076,3608250.5,-2.57E-09,0.076680645,4.678321838,2
0.002251469,0.005409099,-18.832266,-44.87674,27.22019,-26.996614,-12.192116,9.374505,5.7632914,34.622982,31.716942,27.18597,28.819368,-15.229416,2514.386475,2774283.25,-1.59E-09,0.085400388,5.027272701,2
0.002824187,0.007134859,-7.008817,-23.631617,11.007159,-13.067987,9.127244,24.041313,26.582766,31.340849,-9.870089,-16.957062,-11.882495,25.89437,1956.675537,4181648.75,-2.72E-09,0.069021128,3.190789461,2
0.002892325,0.006553369,-28.417189,-49.747074,15.902425,1.775034,-11.227124,-1.1491464,-2.5723362,0.35015246,18.757318,2.2704859,12.857923,-0.46318418,2402.477295,3072550,-2.34E-09,0.104375929,4.421768665,2
0.002755951,0.006137885,-38.925724,-42.13903,12.499106,-9.392296,8.096149,0.49556231,-5.915669,-2.5712585,17.279324,4.0068374,20.14894,6.663025,2486.850586,4142928.5,-2.25E-09,0.100446425,4.434523582,2
0.002030981,0.004971755,-10.88634,-19.612835,12.641171,-3.2577283,16.282658,37.612778,17.093529,-11.260683,-23.618713,17.513617,45.19098,44.89981,2275.832275,4101953.75,-1.44E-09,0.075224221,1.875,2
0.003096985,0.011991708,9.76605,-25.112206,9.937218,11.613283,19.122864,7.51845,-0.21527867,-18.360413,19.508446,44.313843,-2.726331,-28.123575,2137.836182,4298275.5,-2.87E-09,0.068767488,2.276119471,2
0.002800036,0.005934393,-4.98583,-16.146683,2.4258254,17.67448,13.26662,33.005623,-1.4103285,-20.307615,-4.5616584,35.98832,50.26168,-13.837752,2312.231201,3853713.25,-2.56E-09,0.077906832,2.070921898,2
0.004146342,0.007404684,-13.325854,-38.59578,-5.870675,-14.140666,29.800549,36.654488,10.05342,-31.150429,-40.165337,14.387203,41.946796,45.949635,1767.805176,4521349,-5.73E-09,0.051717121,2.224999905,2
0.00447321,0.008770959,110.274025,-72.806496,6.329862,-33.84103,-18.134285,-11.706292,-34.19345,-29.531572,-14.581826,-8.841787,-13.429274,-21.615812,783.2680664,3753044,-7.15E-09,0.022356508,9.375722885,2
0.002267975,0.006697471,-15.188478,-26.390673,18.08485,-2.3900378,16.890982,22.98964,3.4162695,-14.104254,-17.526144,45.129868,45.617462,-8.51518,2981.38916,3729024.5,-1.38E-09,0.134419098,2.387096882,2
0.002578046,0.005004936,23.523071,-95.07849,22.272346,-2.4851558,-29.387234,-18.198063,6.425609,-5.676122,6.8737435,6.265875,13.975286,45.067608,1776.973022,2952497.5,-2.39E-09,0.063631184,5.900000095,2
0.002615686,0.007020866,-31.40665,-33.529537,23.694906,-9.174744,2.120088,14.533631,15.742194,13.138534,22.047174,5.395511,5.754845,-22.924662,2638.652344,3664962,-1.81E-09,0.084068686,3.776978493,2
0.002801077,0.006660274,108.1606,-35.12393,9.902894,-9.345749,-6.7348795,6.446406,1.1618867,-4.5524397,-0.57060444,-6.63878,-6.0590963,-6.780757,801.5917969,3234776,-3.91E-09,0.021664826,7.717391491,2
0.002532265,0.00513718,133.39032,-27.211437,-1.4382463,-22.342768,-22.432299,-17.956493,-15.955693,-15.938194,-4.6672287,6.528479,11.352175,9.938737,890.4439697,2228258.25,-3.21E-09,0.025338309,6.58571434,2
0.00285318,0.007788525,-18.223835,-25.071983,23.633886,-11.217869,9.173189,22.816412,34.24769,16.88908,-29.975677,-20.79733,9.899026,57.751785,2425.25293,3736639,-2.41E-09,0.054777019,3.075000048,2
0.002216731,0.005290286,-8.787899,-28.857386,12.581582,-4.2971377,3.6293495,19.911972,26.70725,18.403488,13.353277,-13.072944,-21.988947,15.313505,1801.282104,4826990.5,-2.06E-09,0.028599789,2.65789485,2
0.00329274,0.005369742,33.91327,-71.69224,16.88193,-18.852966,-29.585884,7.072771,-1.1819364,-7.3684473,28.358715,35.50708,33.77762,36.623516,1422.798096,3192652,-3.92E-09,0.065368652,4.890625,2
0.001836635,0.006101578,-10.193579,-8.04882,19.31538,-21.226717,13.0540085,18.42441,34.2382,36.655903,9.52143,-8.364687,-20.210173,5.7450275,2164.350586,3947376.25,-1.22E-09,0.082020022,2.793103456,2
0.004417311,0.011443199,18.387585,-47.632313,-2.2993996,2.2642114,32.12003,-4.808377,-17.900532,-22.076435,15.198656,30.385704,4.6929336,-27.762297,1684.066406,4033348.25,-5.77E-09,0.063342951,2.407960176,2
0.003307965,0.005460623,1.7025746,-71.71598,15.615383,-9.117985,-12.8930025,-12.152481,-5.471757,-5.203395,1.5965432,18.267628,33.46745,33.575054,1672.039063,3939934.5,-4.12E-09,0.054060116,5.447674274,2
0.003406337,0.012044491,-9.129674,-32.149635,5.920327,-6.943556,19.146273,10.79839,0.5860654,-27.391562,-21.817158,25.111929,43.348015,-0.117969826,2563.198242,4078946.5,-3.01E-09,0.121551663,2.401913881,2
0.002323351,0.006356284,-22.582245,-31.24974,10.763331,-2.7942955,5.5698576,27.004019,6.5468836,-4.376456,-20.776697,-31.631334,46.334496,53.778126,2561.220703,3662584.75,-1.58E-09,0.109474584,2.789473772,2
0.002536804,0.010176519,-20.265152,-30.425215,9.777708,-2.8002095,10.563899,20.577505,6.2782636,-5.1223335,-23.112352,-22.797077,38.20577,53.543144,2438.216064,3915000.75,-1.95E-09,0.087928377,2.917525768,2
0.00333677,0.007117418,-38.012096,-34.081036,-0.2269228,1.8263762,3.3134444,11.273959,27.826723,9.625638,-35.268314,-27.417057,9.311014,46.144707,2116.952637,4129867.5,-3.66E-09,0.076339491,2.858208895,2
0.002031212,0.005661731,115.604416,-18.533695,14.437093,-6.4097357,-8.554314,-0.28333315,-9.2818165,-17.179226,-4.486719,9.9084,15.93966,16.19626,815.8561401,2984913,-2.26E-09,0.029813327,6.762820721,2
0.002603252,0.004819864,-32.35094,-44.338364,26.844032,-1.7521614,-4.2309084,2.7629278,-7.186213,8.356483,15.758314,-2.6513343,22.743032,-4.4414425,2398.419189,3113528,-1.99E-09,0.098615579,4.599999905,2
0.003044251,0.007299127,-8.59244,-42.48846,11.728921,-6.2145095,6.151565,-1.2413833,24.82294,30.531298,3.2462292,-4.945363,-9.859893,0.3081388,2345.551514,3381193.75,-2.44E-09,0.083857201,4,2
0.003367485,0.005218085,100.16781,-39.054806,13.712869,-10.7841625,-21.111761,-15.339638,-17.010744,-19.821697,-11.091974,-9.083815,-11.783442,-9.49743,470.6164856,3368458.25,-5.26E-09,0.010608082,4.091549397,2
